Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	brent_goose	brent_goose	brent_goose	brent_goose	brent_goose	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_swan	domestic_swan	domestic_swan	domestic_swan	domestic_swan	mute_swan	mute_swan	mute_swan	mute_swan	mute_swan
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Arsenicicoccus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinibacter	1.0	1.0	1.0	1.0	1.0	26.0	171.0	348.0	517.0	634.0	1.0	1.0	25.0	113.0	288.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	119.0	139.0	300.0	1.0	1.0	15.0	15.0	32.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;__	1.0	1.0	1.0	1.0	73.0	1.0	207.0	273.0	416.0	601.0	1.0	42.0	48.0	65.0	65.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	37.0	37.0	68.0	1.0	1.0	1.0	1.0	72.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	65.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.0	36.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	145.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;__	1.0	34.0	167.0	185.0	382.0	1.0	30.0	83.0	108.0	771.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	70.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter	1.0	1.0	1.0	1.0	110.0	201.0	480.0	2473.0	4410.0	4662.0	1.0	74.0	87.0	355.0	865.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter	1.0	1.0	1.0	1.0	1.0	18.0	50.0	369.0	1797.0	4475.0	13.0	101.0	125.0	2632.0	3096.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	51.0	56.0	1.0	46.0	71.0	108.0	255.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia	1.0	1.0	1.0	1.0	112.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.0	75.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	56.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.0	44.0	1.0	1.0	1.0	1.0	63.0	1.0	1.0	1.0	1.0	244.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;__	1.0	1.0	1.0	1.0	1.0	45.0	75.0	144.0	275.0	486.0	1.0	1.0	1.0	1.0	42.0	1.0	1.0	1.0	1.0	32.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter	1.0	1.0	1.0	1.0	1.0	68.0	185.0	205.0	256.0	1809.0	1.0	71.0	87.0	271.0	425.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0	1.0	1.0	46.0	60.0	170.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.0	45.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptoraceae	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	49.0
Bacteria;Actinobacteriota;Actinobacteria;PeM15;PeM15;PeM15	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	32.0	41.0	1.0	1.0	1.0	1.0	134.0	1.0	1.0	11.0	39.0	47.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium	1.0	1.0	1.0	1.0	107.0	1.0	1.0	36.0	38.0	94.0	1.0	1.0	1.0	20.0	97.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola	1.0	1.0	1.0	1.0	46.0	13.0	58.0	77.0	99.0	111.0	1.0	1.0	1.0	1.0	55.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	1.0	1.0	1.0	1.0	269.0	48.0	829.0	921.0	1044.0	4255.0	1.0	25.0	103.0	190.0	815.0	1.0	1.0	1.0	1.0	121.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	37.0	110.0	210.0	451.0	1.0	1.0	1.0	1.0	108.0	1.0	1.0	1.0	1.0	18.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.0	101.0	101.0	115.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;uncultured	1.0	18.0	24.0	30.0	32.0	1.0	1.0	1.0	7.0	53.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	19.0	45.0	48.0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	104.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.0
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Microbispora	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	12.0	54.0	70.0	84.0	116.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales_Incertae_Sedis;Raoultibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;uncultured	1.0	1.0	1.0	60.0	92.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;uncultured;uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0
Bacteria;Actinobacteriota;Coriobacteriia;OPB41;OPB41;OPB41	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	18.0	136.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	1.0	1.0	1.0	1.0	5.0	1.0	1.0	28.0	50.0	184.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	1.0	12.0	16.0	27.0	30.0	1.0	15.0	16.0	35.0	141.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	21.0	35.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14	1.0	16.0	29.0	29.0	30.0	1.0	8.0	20.0	74.0	137.0	1.0	1.0	1.0	1.0	33.0	1.0	1.0	1.0	28.0	30.0
