id	log	W
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family	8.704251277003456	27
Bacteria;Proteobacteria;Gammaproteobacteria;Granulosicoccales;Granulosicoccaceae	25.868684320924565	138
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;HOC36	5.8441324259081355	15
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A_clade;KI89A_clade	1.0000000000000002	15
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae	0.2584991221903916	12
Bacteria;Proteobacteria;Gammaproteobacteria;MD2904-B13;MD2904-B13	1.0	15
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae	1.0000000000000002	17
Bacteria;Proteobacteria;Gammaproteobacteria;Milano-WF1B-44;Milano-WF1B-44	3.8481502075680827	13
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae	3.82724558967994	13
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae	5.890933284277242	14
Bacteria;Proteobacteria;Gammaproteobacteria;OM182_clade;OM182_clade	0.9999999999999996	17
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae	2.036452456071721	14
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae	9.443011553112465	15
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae	3.7873832220403973	13
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae	2.222779153042914	13
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae	2.228022463068829	15
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae	0.9999999999999998	16
Bacteria;Proteobacteria;Gammaproteobacteria;PLTA13;PLTA13	4.578086877629137	17
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	0.15943203379447968	2
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	35.32763166734421	207
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	9.70764109837324	13
Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;R7C24	3.800527465241344	16
Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;Run-SP154	1.0000000000000002	17
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	1.9527976980630188	12
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae	8.745012894938945	15
