Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	brent_goose	brent_goose	brent_goose	brent_goose	brent_goose	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_swan	domestic_swan	domestic_swan	domestic_swan	domestic_swan	mute_swan	mute_swan	mute_swan	mute_swan	mute_swan
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae	1.0	1.0	4.0	6.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae	1.0	1.0	1.0	3.0	7.0	1.0	1.0	1.0	19.0	27.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;uncultured	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae	1.0	1.0	1.0	18.0	33.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae	1.0	15.0	16.0	69.0	190.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	51.0	48.0	53.0	53.0	74.0	202.0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae	80.0	106.0	172.0	751.0	1437.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	8.0	1.0	1.0	1.0	3.0	17.0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurospirillaceae	1.0	1.0	7.0	12.0	26.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurovaceae	1.0	26.0	50.0	64.0	94.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	13.0	68.0
